,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,Stance - Scrapping of Article 370,tone
132,33583,1158749242942341126,1158749242942341126,1565102322000,2019-08-06,7:38:42,PDT,552842384.0,abdullah_0mar,Farrago Abdullah,,STAT: Virender Sehwag becomes the second Indian to score Twice 300+. First is Amit Shah:  First in Lok Sabha. Second in Balakot. Third in J&K.  Article370,[],[],[],1,14,74,['#article370'],[],https://twitter.com/abdullah_0mar/status/1158749242942341126,False,,0,,{'tones': []}
133,29326,1158956056870916096,1158727854655340551,1565151630000,2019-08-06,21:20:30,PDT,1672476542.0,jagat_darak,Jagat Darak,,People provoking against Article370 should be detained,['shehla_rashid'],[],[],0,0,0,['#article370'],[],https://twitter.com/jagat_darak/status/1158956056870916096,False,,0,,"{'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
134,37419,1158693374917935105,1158693374917935105,1565089002000,2019-08-06,3:56:42,PDT,40322057.0,mcabbas,Dr. SYED ASAD ABBAS,,Republic Bharat 4pm Live’ in Hindi! KashmirPolitics Article370 Republic_Bharat pic.twitter.com/nSnbElnASE,['republic_bharat'],[],['https://pbs.twimg.com/media/EBSBesVUwAEsIrX.jpg'],0,0,1,"['#kashmirpolitics', '#article370']",[],https://twitter.com/MCABBAS/status/1158693374917935105,False,,0,,{'tones': []}
135,17758,1159731931992317952,1159731931992317952,1565336614000,2019-08-09,0:43:34,PDT,1.1583017633775657e+18,naamtohsunn,Naam Mai Kya Rakha Hai,,"This is what Pakistan did to itself when India scrapped Article370  The Internal matter of India, which comply with Indian Constitution & UN conventions and Pakistan made it like, Indian has captured Balochistan.  SaveKashmirFromModi pic.twitter.com/6Sqmv4IELZ",[],[],['https://pbs.twimg.com/media/EBgyCvKU0AAnclI.jpg'],0,1,1,"['#article370', '#pakistan', '#balochistan', '#savekashmirfrommodi']",[],https://twitter.com/NaamTohSunn/status/1159731931992317952,False,,0,,{'tones': []}
136,44582,1158584060932837377,1158584060932837377,1565062940000,2019-08-05,20:42:20,PDT,49877768.0,surnell,Suresh N,,NautankiCOngress This so called Massive revolt is mere posturing. Even INCIndia wanted to get rid of Article370 since it is one state off their reach for quite sometime.   https://youtu.be/R2mfxgBYEuc,['incindia'],['https://youtu.be/R2mfxgBYEuc'],[],1,4,13,"['#nautankicongress', '#article370']",[],https://twitter.com/surnell/status/1158584060932837377,False,,0,,"{'tones': [{'score': 0.577976, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.976157, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
137,45056,1158576953021984768,1158576953021984768,1565061245000,2019-08-05,20:14:05,PDT,8.97310202466259e+17,parveen16116774,Parveen Kumar,,United we stand!  Jai Hind Article370,[],[],[],0,0,1,['#article370'],[],https://twitter.com/Parveen16116774/status/1158576953021984768,False,,0,,{'tones': []}
138,33106,1158756309002543104,1158753957424128001,1565104007000,2019-08-06,8:06:47,PDT,1591140542.0,captakj,Ajay Kumar,,"Let China take care f HongKong & Tibet, india wl take care of what's ours.  Article370 KashmirMeinTiranga Article370Scrapped KashmirIntegrated Ladakh",['zlj517'],[],[],4,1,17,"['#china', '#hongkong', '#tibet', '#india', '#article370', '#kashmirmeintiranga', '#article370scrapped', '#kashmirintegrated', '#ladakh']",[],https://twitter.com/CaptAKJ/status/1158756309002543104,False,,0,,{'tones': []}
139,25656,1159127351298416642,1159127351298416642,1565192470000,2019-08-07,8:41:10,PDT,1959260065.0,ajaypnagar,अजयपाल नागर,,Now many people claim to be a Petitioner in Article370 matter.  I checked Supreme Court website & there are only two petitioners:  Ashwini Upadhyay & Vijay Lakshmi Jha  Beware of Opportunists & Pseudo Nationalists  PMOIndia narendramodi AmitShah blsanthosh Ramlal rsprasad,"['pmoindia', 'narendramodi', 'amitshah', 'blsanthosh', 'ramlal', 'rsprasad']",[],[],1,51,222,['#article370'],[],https://twitter.com/AjayPNagar/status/1159127351298416642,False,,0,,"{'tones': [{'score': 0.583465, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
140,19231,1159555172512616448,1159555172512616448,1565294471000,2019-08-08,13:01:11,PDT,1863936054.0,mini2411singh,Manisha Singh,,"Malala What double standards... India can take care of women & children of Kashmir, so pls back off & don't spread lies. And tell Pakistan not to indulge in terrorism... P.S. J&K is our internal matter... MalalaYousafzai KashmirWithModi Article370  https://twitter.com/Malala/status/1159301216125538304?s=19 …",['malala'],['https://twitter.com/Malala/status/1159301216125538304?s=19'],[],0,0,0,"['#malalayousafzai', '#kashmirwithmodi', '#article370']",[],https://twitter.com/Mini2411Singh/status/1159555172512616448,False,https://twitter.com/Malala/status/1159301216125538304,0,,"{'tones': [{'score': 0.546765, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
141,4841,1162206497297723393,1162206497297723393,1565926596000,2019-08-15,20:36:36,PDT,8.28841083257778e+17,latestly,LatestLY,,UNSC to Hold Closed-Door Meeting Today to Discuss Article370 Abrogation in JammuAndKashmir India Pakistan China https://www.latestly.com/india/news/unsc-to-hold-closed-door-meeting-today-to-discuss-article-370-abrogation-in-jammu-kashmir-1106661.html …,[],['https://www.latestly.com/india/news/unsc-to-hold-closed-door-meeting-today-to-discuss-article-370-abrogation-in-jammu-kashmir-1106661.html'],[],0,1,4,"['#unsc', '#article370', '#jammuandkashmir', '#india', '#pakistan', '#china']",[],https://twitter.com/latestly/status/1162206497297723393,False,,0,,{'tones': []}
142,44524,1158584829690044416,1158584829690044416,1565063123000,2019-08-05,20:45:23,PDT,1.1004284396332892e+18,_indiaupdates,India Updates,,"Retired Justice ChittatoshMookerjee, nephew of Bharatiya Jana Sangh founder SyamaPrasadMookerjee, expressed happiness at the Centre repealing the Constitution's Article 370   https://indiaupdates.in/objective-for-which-my-uncle-died-achieved-mookerjees-nephew/ … KashmirMeinTiranga KashmirParFinalFight Article370 Article370Scrapped",[],['https://indiaupdates.in/objective-for-which-my-uncle-died-achieved-mookerjees-nephew/'],[],0,0,0,"['#chittatoshmookerjee', '#syamaprasadmookerjee', '#kashmirmeintiranga', '#kashmirparfinalfight', '#article370', '#article370scrapped']",[],https://twitter.com/_Indiaupdates/status/1158584829690044416,False,,0,,"{'tones': [{'score': 0.728928, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.64763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
143,21915,1159391967903547393,1159391967903547393,1565255560000,2019-08-08,2:12:40,PDT,789769207.0,som_diva,Dr. Som Dutta,,This landmark change has transformed Kashmir from being a scapegoat in the political tussle to an entity that matters to India. A new chapter is unfolding!  Article370 Kashmirwelcomeschange NewIndia Kashmir,[],[],[],1,9,10,"['#article370', '#kashmirwelcomeschange', '#newindia', '#kashmir']",[],https://twitter.com/som_diva/status/1159391967903547393,False,,0,,"{'tones': [{'score': 0.55777, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
144,1281,1163198686626603008,1163085773886779392,1566163152000,2019-08-18,14:19:12,PDT,306097253.0,drsanjaypsahoo,Dr. Sanjay Prakash Sahoo,,How was HM AmitShah able to make Article 370 ineffective through a presendial order? - Explained by Sanjay_Dixit in detail.  Watch Now -  https://youtube.com/watch?v=pwJgKVbAg6k … JammuKashmir Article370 JaipurDialogues,"['iamranilaxmibai', 'ratansharda55', 'sanjay_dixit', 'asadowaisi', 'bbcworld', 'ashoswai', 'beherachadha', 'baps', 'shrisomnath', 'amitshah']",['https://youtube.com/watch?v=pwJgKVbAg6k'],[],1,5,14,"['#jammukashmir', '#article370', '#jaipurdialogues']",[],https://twitter.com/DrSanjayPSahoo/status/1163198686626603008,False,,0,,"{'tones': [{'score': 0.632483, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
145,28401,1159002623883661312,1159002623883661312,1565162733000,2019-08-07,0:25:33,PDT,704372893.0,soniloquy,Sid Soni,,The quality of debaters all around... Article370 Kashmir pic.twitter.com/pVnAGDgQNx,[],[],['https://pbs.twimg.com/media/EBWavFIU0AEqh-K.jpg'],0,0,0,"['#article370', '#kashmir']",[],https://twitter.com/soniloquy/status/1159002623883661312,False,,0,,{'tones': []}
146,9227,1161159243938115584,1161159243938115584,1565676911000,2019-08-12,23:15:11,PDT,196601860.0,dharmmani4u,DHARMMANI  KISSHORE,,Article370 Remove security cover provided to anti nationalist and their families.,[],[],[],0,0,0,['#article370'],[],https://twitter.com/DHARMMANI4U/status/1161159243938115584,False,,0,,{'tones': []}
147,13139,1160422936441868289,1160166663779524608,1565501362000,2019-08-10,22:29:22,PDT,1.1319827536443885e+18,indorewaley,Gaurav,,I've no doubts in saying that the Lieutenant G and all his supporters (liberal jamat) wants the Government's decision to fail a big time (scrapping of Article370 ). So that they can do what they know best since time immemorial - Criticize Modi,"['rwac48', 'ravinarin', 'rajnathsingh', 'amitshah']",[],[],1,0,0,['#article370'],[],https://twitter.com/IndoreWaley/status/1160422936441868289,False,,0,,"{'tones': [{'score': 0.783218, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
148,44443,1158585828295053312,1158582054357016577,1565063361000,2019-08-05,20:49:21,PDT,1.134083767612502e+18,vikascult,August Kranti,,Begging u atlest make me governor of JK :- LK A.  Vishj05 RoflGandhi_ JantaKaReporter pbhushan1 ashoswai republic Zeetv Article370,"['vishj05', 'roflgandhi_', 'jantakareporter', 'pbhushan1', 'ashoswai', 'republic']",[],[],0,0,0,"['#zeetv', '#article370']",[],https://twitter.com/VikasCult/status/1158585828295053312,False,,0,,{'tones': []}
149,41782,1158630746715590663,1158621238840795136,1565074070000,2019-08-05,23:47:50,PDT,633485882.0,news9tweets,NEWS9,,"BIGNEWS: Former J&K CM Farooq Abdullah, a member of the House is missing because he has been arrested. As a Speaker you should protect the members of the House and be neutral: DMK MP, Dayanidhi Maran  JammuAndKashmir Article370 LokSabha pic.twitter.com/3wxhb0cZDC",['amitshah'],[],['https://pbs.twimg.com/media/EBRIgptUwAEV_jH.png'],0,0,2,"['#bignews', '#jammuandkashmir', '#article370', '#loksabha']",[],https://twitter.com/NEWS9TWEETS/status/1158630746715590663,False,,0,,"{'tones': [{'score': 0.644763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
150,22274,1159374424639807488,1159374424639807488,1565251377000,2019-08-08,1:02:57,PDT,1.046296909671891e+18,jtirunagari,Jyothsna Tirunagari,,https://www.youtube.com/watch?v=Ju9Zn0spUx4&t=40s … Watch Political Analyst Prof Jyothsna Tirunagari live on 1TV NewsChannel Big Debate: After Seven Decade Modi Govt Takes Historical Decision Removed Article370 In Jammu & Kashmir,[],['https://www.youtube.com/watch?v=Ju9Zn0spUx4&t=40s'],[],0,2,2,"['#1tv', '#newschannel', '#modi', '#article370', '#jammu', '#kashmir']",[],https://twitter.com/JTirunagari/status/1159374424639807488,False,,0,,"{'tones': [{'score': 0.755791, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.774376, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
151,44385,1158586514969747456,1158586514969747456,1565063525000,2019-08-05,20:52:05,PDT,90580134.0,avid__dreamer,That Guy🌈,,People who can barely afford their monthly EMIs celebrating options of buying lands in J&K.   Article370,[],[],[],0,0,0,['#article370'],[],https://twitter.com/avid__dreamer/status/1158586514969747456,False,,0,,"{'tones': [{'score': 0.702658, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.770435, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
152,27807,1159031352211042304,1158993871134740481,1565169582000,2019-08-07,2:19:42,PDT,358327990.0,girish_joshig,Girish Joshi,,"Exactly ! And pls stop sharing/forwarding those real-estate/plot and particularly dirty jokes of marrying a Kashmiri girl, they wr NOT waiting for u, yes if they want to then the discrimination must not b there which the scrapping of Article370 has done !  https://twitter.com/AdityaRajKaul/status/1158993871134740481?s=19 …",['adityarajkaul'],['https://twitter.com/AdityaRajKaul/status/1158993871134740481?s=19'],[],1,0,3,['#article370'],[],https://twitter.com/girish_joshig/status/1159031352211042304,False,https://twitter.com/AdityaRajKaul/status/1158993871134740481,0,,"{'tones': [{'score': 0.878163, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
153,37029,1158700301903253504,1158700301903253504,1565090654000,2019-08-06,4:24:14,PDT,2575407582.0,mgrg7,Meenaمِیْنَاْमीना,,.WamanCMeshram But the protest against EVM was being run by BAMCEF and Bharat Mukti Mocha. So why are you asking 'others' about their intentions and methods to support the movement? Are you also told to go silent like ArvindKejriwal ??? BanEVM Kashmir Article370  https://twitter.com/mgrg7/status/1158699597050441728 …,"['wamancmeshram', 'arvindkejriwal']",['https://twitter.com/mgrg7/status/1158699597050441728'],[],1,6,7,"['#evm', '#banevm', '#kashmir', '#article370']",[],https://twitter.com/mgrg7/status/1158700301903253504,False,https://twitter.com/mgrg7/status/1158699597050441728,0,,"{'tones': [{'score': 0.672779, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.698156, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
154,15556,1160013306880581635,1160013306880581635,1565403699000,2019-08-09,19:21:39,PDT,1.1506226242356306e+18,naarishakti_1,Woman Power,,A young woman energetically expressing her support towards the narendramodi govt's decision to scrap Article370.  Srinagar SaturdayThoughts removethemech LIVNOR pic.twitter.com/ulyjAaDCsI,['narendramodi'],[],[],1,3,7,"['#article370', '#srinagar', '#saturdaythoughts', '#removethemech', '#livnor']",[],https://twitter.com/naarishakti_1/status/1160013306880581635,False,,1,,"{'tones': [{'score': 0.816179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
155,32168,1158773846423420928,1158773846423420928,1565108188000,2019-08-06,9:16:28,PDT,14158133.0,arvindmahajan,arvindmahajan,,This is GeneralBajwa's dilemma after Modi govt's Article370 move in Kashmir - ThePrint  https://nzzl.us/ho3HU0E  via nuzzel Pakistan,['nuzzel'],['https://nzzl.us/ho3HU0E'],[],0,0,0,"['#generalbajwa', '#article370', '#kashmir', '#pakistan']",[],https://twitter.com/arvindmahajan/status/1158773846423420928,False,,0,,"{'tones': [{'score': 0.740674, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
156,16648,1159814894507757569,1159814894507757569,1565356393000,2019-08-09,6:13:13,PDT,1252497535.0,akashgupta646,Akash Gupta,,Interview with local hard working Kashmiri people. IndiaForKashmir Article370  pic.twitter.com/Z0Uyldc4LW,[],[],[],0,0,0,"['#kashmiri', '#indiaforkashmir', '#article370']",[],https://twitter.com/akashgupta646/status/1159814894507757569,False,,1,,{'tones': []}
157,7677,1161437790757781506,1161324730785255424,1565743322000,2019-08-13,17:42:02,PDT,157763228.0,pratik624,The Red-Chilli™ 🌶,,MikaSingh  Itna kya bhookh mar gya tha re? Imaan bechne m koi kasar na chhodi tanne. Thhoooooo..... We're ashamed of people like you.  boycottmikasingh MikaSingh aicwa Bollywood 370Article Article370,"['republic', 'mikasingh']",[],[],0,0,1,"['#boycottmikasingh', '#mikasingh', '#aicwa', '#bollywood', '#370article', '#article370']",[],https://twitter.com/pratik624/status/1161437790757781506,False,,0,,"{'tones': [{'score': 0.571918, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
158,40100,1158651573624422400,1158651573624422400,1565079036000,2019-08-06,1:10:36,PDT,9.608878339836682e+17,takeonedigital,Take One Digital Network,,"Both Indian and J&K Constitutions also say that the State is an integral part of India and this gives us the right to form laws for the State, which includes PoK & Aksai Chin. This Bill & Resolution will ensure that J&K will remain with India forever  JammuAndKashmir Article370  pic.twitter.com/DzJzVKpARH",[],[],['https://pbs.twimg.com/media/EBRbK8GUIAEUewZ.jpg'],0,1,0,"['#jammuandkashmir', '#article370']",[],https://twitter.com/takeonedigital/status/1158651573624422400,False,,0,,"{'tones': [{'score': 0.766185, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
159,45880,1158559740164599808,1158559740164599808,1565057141000,2019-08-05,19:05:41,PDT,8.833405918487593e+17,merimanish,MANISH MERI JAIN,,See the supportes who's againest BJP4India bjd_odisha ysjagan bsp trspartyonline ShivsenaComms AamAadmiParty tdp Akali_Dal_ tdptrending  thanks all for remove Article370 and who will not support arivalayam jkpdp INCIndia rjd JDU MamataOfficial cpimspeak NC pic.twitter.com/Slgj89O7VA,"['bjp4india', 'bjd_odisha', 'ysjagan', 'bsp', 'trspartyonline', 'shivsenacomms', 'aamaadmiparty', 'tdp', 'akali_dal_', 'tdptrending', 'arivalayam', 'jkpdp', 'incindia', 'mamataofficial', 'cpimspeak', 'nc']",[],['https://pbs.twimg.com/media/EBQH784U4AAomOt.jpg'],0,0,0,"['#article370', '#rjd', '#jdu']",[],https://twitter.com/MeriManish/status/1158559740164599808,False,,0,,{'tones': []}
160,32923,1158759221191696391,1158759221191696391,1565104701000,2019-08-06,8:18:21,PDT,1558267382.0,shambhav15,Shambhav Sharma,,"EPISODE! Iyervval and I celebrate Article370revoked , and discuss how the govt did it, what happens next, international reaction and the long and short term ramifications. Article370 AmitShah  P.S.: There's excellent whiskey involved. Watch here:  https://youtu.be/x0MpzMgTSug  pic.twitter.com/k8y9ufCV1i",['iyervval'],['https://youtu.be/x0MpzMgTSug'],['https://pbs.twimg.com/media/EBS9XewX4AI3HkP.jpg'],13,65,267,"['#article370revoked', '#article370', '#amitshah']",[],https://twitter.com/shambhav15/status/1158759221191696391,False,,0,,{'tones': []}
161,25946,1159117514766315520,1159075923318079488,1565190125000,2019-08-07,8:02:05,PDT,3579223338.0,rorock72,Rakesh,,"Sad but, agar Article370 hota to yahi babbe bade hote hai and becomes a stone pelter and kills our jawans.","['betwasharma', 'safwatzgr', 'huffpostindia']",[],[],1,1,4,['#article370'],[],https://twitter.com/rorock72/status/1159117514766315520,False,,0,,"{'tones': [{'score': 0.84329, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
162,10154,1160887213128740864,1160887213128740864,1565612054000,2019-08-12,5:14:14,PDT,8.660055973296046e+17,sariaw,SARIA WANI,,"Now the real picture starts. MukeshAmbani promises investment in JammuAndKashmir, says Reliance will set up special team. Article370",[],[],[],0,0,4,"['#mukeshambani', '#jammuandkashmir', '#reliance', '#article370']",[],https://twitter.com/SariaW/status/1160887213128740864,False,,0,,"{'tones': [{'score': 0.59955, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.820755, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.894827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
163,33528,1158750100849475584,1158592659390263296,1565102527000,2019-08-06,7:42:07,PDT,268201193.0,deccanherald,Deccan Herald,,India has two more Union Territories and one less state after the Union government decided to abolish the law that gives special status to JammuandKashmir.   Article35A Article370  https://www.deccanherald.com/national/national-politics/india-now-has-9-uts-and-28-states-752508.html …,"['shemin_joy', 'narendramodi', 'amitshah', 'bjp4india']",['https://www.deccanherald.com/national/national-politics/india-now-has-9-uts-and-28-states-752508.html'],[],1,1,1,"['#jammuandkashmir', '#article35a', '#article370']",[],https://twitter.com/DeccanHerald/status/1158750100849475584,False,,0,,"{'tones': [{'score': 0.851934, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.942754, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
164,42111,1158627065534377984,1158627065534377984,1565073193000,2019-08-05,23:33:13,PDT,33829806.0,aum_turiya_aum,Turiya 🇮🇳,,My goodness! Manish Tiwari giving Nehru credit for Hyderabad annexation. Wow! Do Congressis actually remember nehru every morning while emptying the bowels?  Article370 KashmirMeinTiranga,[],[],[],1,2,1,"['#article370', '#kashmirmeintiranga']",[],https://twitter.com/AUM_turiya_AUM/status/1158627065534377984,False,,0,,"{'tones': [{'score': 0.971165, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.694442, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
165,41125,1158637647109079045,1158635699186225153,1565075716000,2019-08-06,0:15:16,PDT,1.1432282002621071e+18,shandiponi,SPD,,"ShameOnCongress I hope RahulGandhi knows that veteran Congress Legends like J.L. Nehru & Sardar Patel was against the Article370. For a moment even if I accept Rahul's point, then why didn't the Congress Party find a better solution to the crisis in the 60 years of its reign?",['rahulgandhi'],[],[],0,0,0,"['#shameoncongress', '#article370']",[],https://twitter.com/shandiponi/status/1158637647109079045,False,,0,,"{'tones': [{'score': 0.872961, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.795534, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
166,40697,1158641882517217281,1158641882517217281,1565076725000,2019-08-06,0:32:05,PDT,8.404351278178181e+17,ap24x7live,AP24x7,,ఆర్టికల్ 370 రద్దుపై లోక్ సభలో వాడివేడి చర్చ... War of Words Between INCIndia and BJP4India over Article 370 in Lok Sabha | AP24x7  Watch Video---> https://www.youtube.com/watch?v=bW6egpOHH6k … LokSabha Article370 KashmirIssue OperationKashmir ModiSarkar Article370Revoked narendramodi,"['incindia', 'bjp4india', 'narendramodi']",['https://www.youtube.com/watch?v=bW6egpOHH6k'],[],0,0,0,"['#ap24x7', '#loksabha', '#article370', '#kashmirissue', '#operationkashmir', '#modisarkar', '#article370revoked']",[],https://twitter.com/AP24x7live/status/1158641882517217281,False,,0,,{'tones': []}
167,7020,1161597484163952640,1161597484163952640,1565781396000,2019-08-14,4:16:36,PDT,81334244.0,indiablooms,India Blooms,,"Dilution of Article 370 will strengthen unity and integrity of the country: Vice President  https://indiablooms.com/news-details/N/53690/dilution-of-article-370-will-strengthen-unity-and-integrity-of-the-country-vice-president.html … Article370, VicePresident, VenkaiahNaidu",[],['https://indiablooms.com/news-details/N/53690/dilution-of-article-370-will-strengthen-unity-and-integrity-of-the-country-vice-president.html'],[],0,0,0,"['#article370', '#vicepresident', '#venkaiahnaidu']",[],https://twitter.com/indiablooms/status/1161597484163952640,False,,0,,{'tones': []}
168,14052,1160175022943739904,1160175022943739904,1565442255000,2019-08-10,6:04:15,PDT,51838199.0,ask0704,Aadit Kapadia આદિત કાપડિયા,,"What Ajit Doval is doing in Kashmir and especially South Kashmir today is commendable. The team of narendramodi AmitShah and Ajit Doval is formidable one, and if they manage to pull this off then it will one of the most significant moments in India’s history.. Article370","['narendramodi', 'amitshah']",[],[],2,39,138,['#article370'],[],https://twitter.com/ask0704/status/1160175022943739904,False,,0,,{'tones': []}
169,27976,1159023901709488128,1159023901709488128,1565167806000,2019-08-07,1:50:06,PDT,22897268.0,sujoydhar,Sujoy Dhar,,Abrogation of Article370: Peace and normalcy prevails in Jammu and Kashmir | Indiablooms - First Portal on Digital News Management http://m.indiablooms.com/news-details/N/53482/abrogation-of-article-370-peace-and-normalcy-prevails-in-jammu-and-kashmir.html …,[],['http://m.indiablooms.com/news-details/N/53482/abrogation-of-article-370-peace-and-normalcy-prevails-in-jammu-and-kashmir.html'],[],0,0,0,"['#article370', '#kashmir']",[],https://twitter.com/sujoydhar/status/1159023901709488128,False,,0,,"{'tones': [{'score': 0.591639, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
170,43852,1158596508972830720,1158575370548809732,1565065908000,2019-08-05,21:31:48,PDT,312180067.0,dashhingaashish,Aashish Bhardwaj,,"They are discussing, how they can release their brothers in Kashmir.. Article370 Accomplished",['vishj05'],[],[],0,0,0,['#article370'],[],https://twitter.com/dashhingaashish/status/1158596508972830720,False,,0,,{'tones': []}
171,23141,1159337620775636992,1159337620775636992,1565242602000,2019-08-07,22:36:42,PDT,122025193.0,riturathaur,Ritu (सत्यसाधक) #EqualRightsForHindus,,"Kota, Rajasthan Five dara hua musalmaans lynched Rishi, a RSS worker for celebrating removal of Article370 Dear bigots of USCIRF BBCHindi and members of gang of 49 senaparna konkonas anuragkashyap72 we know you won't bark now but still do keep it for ur records pic.twitter.com/iUEtwz46UX","['uscirf', 'bbchindi', 'senaparna', 'konkonas']",[],['https://pbs.twimg.com/media/EBbLankU8AAVYS9.jpg'],7,180,167,['#article370'],[],https://twitter.com/RituRathaur/status/1159337620775636992,False,,0,,{'tones': []}
172,46327,1158536674361483264,1158536674361483264,1565051642000,2019-08-05,17:34:02,PDT,1.1473226239335997e+18,karve_ajit,Ajit Karve,,What is Article 370. JammuAndKashmir Ladhak Article370 Article35A IndianConstitution PresidentialOrder  https://goo.gl/pQO3om  pic.twitter.com/FB8RhViZz1,[],['https://goo.gl/pQO3om'],['https://pbs.twimg.com/media/EBPy890U8AUZdfp.jpg'],0,0,0,"['#jammuandkashmir', '#ladhak', '#article370', '#article35a', '#indianconstitution', '#presidentialorder']",[],https://twitter.com/karve_ajit/status/1158536674361483264,False,,0,,{'tones': []}
173,24211,1159237717579980815,1159237717579980815,1565218784000,2019-08-07,15:59:44,PDT,9.075168254070744e+17,nurealamb,NUR ALAM BHUIYAN 🇧🇩,,"BJP Lawmaker, Vikram Saini, told workers to marry 'white' Kashmiri girls following India's decision to abolish Article370.⁣ ⁣ KashmirUnderThreat ⁣ StandwithKashmir ⁣ KashmirBleeds⁣ RedForKashmir⁣ Kashmir ⁣ ⁣ pic.twitter.com/L9w1YMRYoX",[],[],['https://pbs.twimg.com/media/EBZwjP8WwAAPhp_.jpg'],0,0,1,"['#india', '#article370', '#kashmirunderthreat', '#standwithkashmir', '#kashmirbleeds', '#redforkashmir', '#kashmir']",[],https://twitter.com/NurealamB/status/1159237717579980815,False,,0,,{'tones': []}
174,16397,1159839245546057729,1159839245546057729,1565362199000,2019-08-09,7:49:59,PDT,68111039.0,ssharadmohhan,Sharad Mohan شرد ਸ਼ਰਦ शरद শরদ,,"DalrympleWill Found a breed of humans who are unconcerned about happenings around. While a serious fight breaks out between the men, a woman continues pounding wheat while another happily smokes away. Article370 & Article35A. From bodleianlibs, 18th cent Mughal painting. pic.twitter.com/bltn3fP9uD","['dalrymplewill', 'bodleianlibs']",[],['https://pbs.twimg.com/media/EBiTo4KVUAQI2Zw.jpg'],7,24,42,"['#article370', '#article35a', '#mughal']",[],https://twitter.com/ssharadmohhan/status/1159839245546057729,False,,0,,"{'tones': [{'score': 0.689515, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
175,27573,1159043171172544513,1158085030129725440,1565172400000,2019-08-07,3:06:40,PDT,1668171912.0,profsrk,Prof Shrinath Rao K 🇮🇳,,"J&K ReOrganisation Bill is Passed in LokSabha. 370 Votes for Scrapping Article370, what a coincidence!!! Only 70 votes against the Bill. Why still Rahul Gandhi is backing Terrorists Exporting Nation Pakistan? What's the Hidden Agenda? RahulBacksPakistan Article370Scrapped pic.twitter.com/RHfZF3E7DC","['narendramodi', 'amitshah', 'harvansh_batra', 'harishk04131926', 'sanghavideepa', 'harshkkapoor', 'hindustanse', 'victoriousnamo', 'pandey_indrani', 'shitijsrivastav', 'ajaypandey__', 'lakshmianand96', 'sagenaradamuni', 'dheerajgbc', 'sureshm46', 'ibhagwa_n', 'dubey1vij', 'tweets2ap', 'debashishhits', 'drrakhiagarwal3', 'majorpoonia', 'gravim71', 'congressdahan', 'reema_bjp', 'vibhor_anand', 'ankitasood13', 'kinicolonel', 'mehboobamufti', 'omarabdullah', 'modibihar', 'nazlinshaikh', 'bhatmaestro', 'kaalateetham']",[],['https://pbs.twimg.com/media/EBW_m0KUYAIVQ8f.jpg'],6,16,20,"['#loksabha', '#article370', '#pakistan', '#rahulbackspakistan', '#article370scrapped']",[],https://twitter.com/ProfSRK/status/1159043171172544513,False,,0,,"{'tones': [{'score': 0.532482, 'tone_id': 'anger', 'tone_name': 'Anger'}]}"
